contig,run,gene,diagnosis,read_count,length,mapped,unmapped,net_mapped,length_right,average_depth
k119_65871_7,SRR2145609,NP_417698.1,CD,30186961,429.0,400.0,147.0,253.0,429.0,85.27
k119_27804_6,SRR1215976,NP_417776.1,nonIBD,2469791,834.0,85.0,7.0,78.0,834.0,9.35
k119_8918_4,SRR1215976,NP_417776.1,nonIBD,2469791,822.0,49.0,5.0,44.0,822.0,5.66
None,SRR1214933,NP_417772.1,CD,2565474,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145374,NP_417767.1,nonIBD,12417747,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011307,NP_418412.1,CD,12866309,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215673,NP_418411.1,CD,1942662,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011170,NP_417769.1,nonIBD,10486803,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765463,NP_417771.1,CD,2923020,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011226,NP_417698.1,nonIBD,11171291,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765377,NP_417775.1,CD,1245125,0.0,0.0,0.0,0.0,0.0,0.0
k119_30792_15,SRR1757110,NP_417634.1,nonIBD,3926417,270.0,59.0,7.0,52.0,270.0,19.29
k119_44379_6,SRR2145366,NP_414725.1,nonIBD,15157779,630.0,47.0,3.0,44.0,630.0,7.12
k119_135950_2,SRR6468635,NP_417801.1,UC,58687743,372.0,93.0,21.0,72.0,372.0,21.5
k119_106550_3,SRR6468635,NP_417801.1,UC,58687743,375.0,32.0,6.0,26.0,375.0,7.21
k119_67415_2,SRR6468635,NP_417801.1,UC,58687743,375.0,93.0,33.0,60.0,375.0,20.04
k119_19500_4,SRR6468635,NP_417801.1,UC,58687743,378.0,47.0,9.0,38.0,378.0,10.61
None,SRR2145444,NP_417764.1,CD,10722613,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011331,NP_417770.1,UC,12603124,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214500,NP_414711.1,CD,2652393,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765203,NP_417801.1,CD,2089894,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212303,NP_417776.1,CD,2410818,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011122,NP_417775.1,nonIBD,15773500,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765294,NP_416690.1,nonIBD,2598152,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011152,NP_416229.1,nonIBD,10894914,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468564,NP_418412.1,UC,16425133,0.0,0.0,0.0,0.0,0.0,0.0
k119_49486_15,SRR6468713,NP_417769.1,CD,11470715,372.0,81.0,19.0,62.0,372.0,18.16
None,ERR011214,NP_417756.1,nonIBD,11603697,0.0,0.0,0.0,0.0,0.0,0.0
k119_7449_2,SRR6468662,NP_417634.1,CD,68895802,267.0,10.0,0.0,10.0,267.0,3.45
k119_35879_395,SRR6468662,NP_417634.1,CD,68895802,270.0,97.0,19.0,78.0,270.0,30.83
None,SRR1215716,NP_417770.1,CD,4368348,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011088,NP_417768.1,nonIBD,10868175,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011262,NP_417773.1,nonIBD,13059632,0.0,0.0,0.0,0.0,0.0,0.0
k119_27848_51,SRR1757147,NP_417801.1,nonIBD,3952968,375.0,61.0,19.0,42.0,375.0,14.66
None,SRR6468552,NP_417770.1,CD,10664893,0.0,0.0,0.0,0.0,0.0,0.0
k119_51572_3,SRR2145416,NP_417778.1,CD,20968681,606.0,101.0,15.0,86.0,606.0,14.27
k119_22525_2,SRR2145416,NP_417778.1,CD,20968681,606.0,47.0,6.0,41.0,606.0,6.78
k119_16415_3,SRR2145416,NP_417778.1,CD,20968681,621.0,62.0,4.0,58.0,621.0,9.19
k119_36050_6,SRR2145619,NP_416228.1,CD,7311396,2421.0,234.0,12.0,222.0,2421.0,9.62
k119_6016_2,SRR2145619,NP_416228.1,CD,7311396,2391.0,199.0,13.0,186.0,2391.0,8.12
None,ERR011152,NP_417637.1,nonIBD,10894914,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145371,NP_415431.1,nonIBD,10716190,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765530,NP_417772.1,nonIBD,3413455,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215837,NP_418410.1,CD,3253661,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011097,NP_417780.1,nonIBD,9988420,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765600,NP_416228.1,CD,6535179,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011289,NP_414711.1,UC,8359008,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011254,NP_418411.1,nonIBD,13796861,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011236,NP_416228.1,nonIBD,10861521,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011246,NP_417774.1,nonIBD,12589007,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145505,NP_414725.1,CD,13554414,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468608,NP_417764.1,CD,17118963,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468506,NP_417635.1,UC,15540806,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011170,NP_417757.1,nonIBD,10486803,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468548,NP_417762.1,nonIBD,9388630,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011193,NP_417765.1,nonIBD,2695953,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011106,NP_417772.1,nonIBD,9486020,0.0,0.0,0.0,0.0,0.0,0.0
k119_113306_2,SRR6468636,NP_417771.1,UC,72813698,192.0,9.0,5.0,4.0,192.0,3.51
k119_71565_1,SRR6468636,NP_417771.1,UC,72813698,198.0,14.0,2.0,12.0,198.0,6.14
None,ERR011332,NP_417800.1,UC,12219796,0.0,0.0,0.0,0.0,0.0,0.0
k119_4165_37,SRR6468676,NP_414711.1,CD,15391353,726.0,241.0,21.0,220.0,726.0,30.16
k119_52677_1,SRR6468676,NP_414711.1,CD,15391353,489.0,32.0,0.0,32.0,489.0,6.09
None,SRR1765654,NP_417773.1,nonIBD,2784750,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215951,NP_417801.1,CD,2389490,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765514,NP_417775.1,nonIBD,2852663,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011138,NP_417767.1,nonIBD,8427962,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011130,NP_418410.1,nonIBD,8587582,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765025,NP_417697.1,nonIBD,1024747,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765179,NP_417801.1,CD,4032323,0.0,0.0,0.0,0.0,0.0,0.0
k119_14732_4,SRR1765558,NP_417768.1,nonIBD,3430949,315.0,26.0,8.0,18.0,315.0,6.37
k119_7799_103,SRR2145362,NP_418411.1,nonIBD,11166608,708.0,139.0,43.0,96.0,708.0,17.43
k79_16494_5,ERR011247,NP_415431.1,nonIBD,11173020,1686.0,481.0,11.0,470.0,1686.0,21.12
k79_20670_3,ERR011247,NP_415431.1,nonIBD,11173020,1836.0,1425.0,57.0,1368.0,1836.0,57.32
k119_11540_1,SRR1211686,NP_416690.1,CD,4363333,552.0,51.0,1.0,50.0,552.0,8.46
None,SRR1765784,NP_418411.1,CD,4477797,0.0,0.0,0.0,0.0,0.0,0.0
k119_48192_1,SRR1215918,NP_417635.1,CD,3650650,309.0,15.0,5.0,10.0,309.0,4.79
None,SRR1215956,NP_417762.1,CD,3710466,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011335,NP_417763.1,UC,6560394,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765272,NP_417779.1,nonIBD,1025399,0.0,0.0,0.0,0.0,0.0,0.0
k119_55664_69,SRR6468591,NP_417768.1,CD,20784271,312.0,3444.0,395.0,3049.0,312.0,915.32
k119_89793_14,SRR6468644,NP_417779.1,nonIBD,19278818,612.0,198.0,28.0,170.0,612.0,27.25
None,ERR011096,NP_417757.1,nonIBD,9336370,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765586,NP_417801.1,CD,1561657,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011171,NP_417780.1,nonIBD,13369411,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219485,NP_416228.1,CD,2569258,0.0,0.0,0.0,0.0,0.0,0.0
k119_27575_1,SRR1219609,NP_417698.1,nonIBD,2221518,429.0,26.0,2.0,24.0,429.0,5.28
None,SRR1212203,NP_417780.1,CD,4082976,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765369,NP_417774.1,CD,2350215,0.0,0.0,0.0,0.0,0.0,0.0
k119_30002_81,SRR6468636,YP_026260.1,UC,72813698,921.0,775.0,63.0,712.0,921.0,78.99
k119_181089_1,SRR6468636,YP_026260.1,UC,72813698,927.0,96.0,4.0,92.0,927.0,9.69
None,SRR1765195,NP_417698.1,CD,3681052,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468520,NP_417778.1,CD,13716890,0.0,0.0,0.0,0.0,0.0,0.0
k79_117799_2,ERR011311,NP_417764.1,nonIBD,11136490,534.0,52.0,4.0,48.0,534.0,6.95
None,SRR1215972,NP_417765.1,CD,4793185,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145370,NP_417774.1,nonIBD,15604575,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215829,NP_418411.1,CD,3586496,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011242,NP_417767.1,nonIBD,11924680,0.0,0.0,0.0,0.0,0.0,0.0
k119_93659_2,SRR6468699,NP_417760.1,UC,16052460,447.0,22.0,4.0,18.0,447.0,4.37
k119_8864_3,SRR1211568,YP_026260.1,nonIBD,2449458,759.0,58.0,2.0,56.0,759.0,7.44
None,ERR011197,NP_417776.1,nonIBD,4391972,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145408,NP_417779.1,CD,11289838,0.0,0.0,0.0,0.0,0.0,0.0
k119_2607_2,SRR1765299,NP_414725.1,CD,3092513,666.0,55.0,5.0,50.0,666.0,7.75
k119_7096_3,SRR2145607,NP_416229.1,CD,9826334,984.0,72.0,14.0,58.0,984.0,6.78
k119_1266_299,SRR2145607,NP_416229.1,CD,9826334,984.0,434.0,76.0,358.0,984.0,42.93
None,SRR6468712,NP_417780.1,CD,10523148,0.0,0.0,0.0,0.0,0.0,0.0
k119_8058_2,SRR1765558,NP_417756.1,nonIBD,3430949,390.0,30.0,4.0,26.0,390.0,6.86
None,SRR6468632,NP_417762.1,UC,16571453,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011096,NP_417769.1,nonIBD,9336370,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765646,NP_417697.1,CD,6575989,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212193,NP_418412.1,CD,2314190,0.0,0.0,0.0,0.0,0.0,0.0
k119_14785_7,SRR2145649,NP_417760.1,CD,12334365,447.0,48.0,18.0,30.0,447.0,9.77
k119_11904_4,SRR2145607,NP_417637.1,CD,9826334,2673.0,1492.0,117.0,1375.0,2673.0,55.19
k119_9683_4,SRR2145607,NP_417637.1,CD,9826334,2691.0,244.0,24.0,220.0,2691.0,8.92
k119_55664_57,SRR6468591,NP_417756.1,CD,20784271,390.0,4440.0,358.0,4082.0,390.0,989.89
None,ERR011343,NP_417778.1,nonIBD,10869345,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468572,NP_417764.1,CD,30933198,0.0,0.0,0.0,0.0,0.0,0.0
k79_86372_10,ERR011127,NP_416690.1,nonIBD,10034502,285.0,92.0,14.0,78.0,285.0,22.51
k79_22299_1,ERR011127,NP_416690.1,nonIBD,10034502,291.0,23.0,1.0,22.0,291.0,5.6
None,SRR1765511,NP_416690.1,CD,2764850,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765012,NP_415431.1,CD,1351824,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214969,NP_417698.1,CD,3851590,0.0,0.0,0.0,0.0,0.0,0.0
k119_49940_11,SRR2145653,NP_417772.1,CD,11821918,417.0,17.0,5.0,12.0,417.0,3.73
k119_51687_9,SRR2145653,NP_417772.1,CD,11821918,411.0,17.0,7.0,10.0,411.0,3.72
k119_16063_1,SRR2145653,NP_417772.1,CD,11821918,357.0,14.0,4.0,10.0,357.0,3.76
k119_53762_40,SRR6468568,NP_417776.1,CD,13345894,822.0,184.0,18.0,166.0,822.0,20.72
k119_41637_13,SRR6468568,NP_417776.1,CD,13345894,834.0,131.0,23.0,108.0,834.0,13.11
None,ERR011250,NP_414725.1,nonIBD,11858728,0.0,0.0,0.0,0.0,0.0,0.0
k119_16509_3,SRR6468628,NP_417770.1,nonIBD,18466071,255.0,12.0,4.0,8.0,255.0,4.13
None,SRR2145508,NP_416690.1,CD,8030471,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011266,NP_417760.1,nonIBD,12268145,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011270,NP_417697.1,nonIBD,13287881,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145563,NP_416228.1,CD,15811418,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011228,NP_417637.1,nonIBD,11221929,0.0,0.0,0.0,0.0,0.0,0.0
k119_20880_15,SRR1212695,NP_417773.1,CD,4198613,777.0,61.0,1.0,60.0,777.0,7.23
None,SRR1765463,YP_026260.1,CD,2923020,0.0,0.0,0.0,0.0,0.0,0.0
k119_108340_2,SRR6468518,NP_417634.1,CD,10347438,267.0,31.0,9.0,22.0,267.0,7.48
k119_3496_23,SRR6468556,NP_417763.1,UC,12634490,369.0,159.0,47.0,112.0,369.0,34.97
None,ERR011118,NP_417773.1,nonIBD,10689286,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215820,NP_416690.1,CD,4002864,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011228,NP_416229.1,nonIBD,11221929,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011283,NP_417635.1,UC,11999501,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011258,NP_417775.1,nonIBD,3298955,0.0,0.0,0.0,0.0,0.0,0.0
k119_28950_38,SRR6468683,NP_417772.1,CD,46734364,417.0,186.0,18.0,168.0,417.0,39.47
k119_24366_3,SRR6468683,NP_417772.1,CD,46734364,417.0,30.0,6.0,24.0,417.0,6.41
k119_2074_3,SRR2145467,NP_417800.1,CD,12269020,471.0,690.0,123.0,567.0,471.0,124.91
None,SRR1765185,NP_416228.1,CD,3595743,0.0,0.0,0.0,0.0,0.0,0.0
k119_172735_24,SRR6468616,NP_417765.1,nonIBD,58087640,396.0,256.0,40.0,216.0,396.0,57.41
k119_186373_7,SRR6468616,NP_417765.1,nonIBD,58087640,399.0,93.0,23.0,70.0,399.0,18.99
k119_252522_1,SRR6468616,NP_417765.1,nonIBD,58087640,249.0,15.0,3.0,12.0,249.0,5.48
None,SRR1765570,NP_417764.1,CD,1555209,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765272,NP_417697.1,nonIBD,1025399,0.0,0.0,0.0,0.0,0.0,0.0
k119_42475_1,SRR6468587,NP_417771.1,UC,16927443,192.0,15.0,1.0,14.0,192.0,5.82
None,SRR1212821,NP_415431.1,CD,1568867,0.0,0.0,0.0,0.0,0.0,0.0
k119_31687_1,SRR6468718,NP_417801.1,UC,10773619,378.0,45.0,3.0,42.0,378.0,10.35
k119_24479_19,SRR6468664,NP_414725.1,UC,50023544,597.0,3710.0,526.0,3184.0,597.0,566.78
k119_22696_19,SRR6468664,NP_414725.1,UC,50023544,600.0,191.0,27.0,164.0,600.0,29.55
None,ERR011289,NP_417767.1,UC,8359008,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011281,NP_418410.1,UC,4066954,0.0,0.0,0.0,0.0,0.0,0.0
k119_4757_8,SRR6468652,NP_417760.1,CD,14541133,447.0,122.0,16.0,106.0,447.0,23.09
k119_40700_1,SRR1215582,NP_417768.1,CD,4040453,315.0,14.0,4.0,10.0,315.0,3.87
None,SRR6468644,NP_417697.1,nonIBD,19278818,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765630,NP_417762.1,CD,2919400,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011162,NP_417763.1,nonIBD,9144671,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011187,NP_416228.1,nonIBD,13260613,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765025,NP_417779.1,nonIBD,1024747,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211721,NP_417770.1,CD,4355170,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212158,NP_418412.1,CD,3601404,0.0,0.0,0.0,0.0,0.0,0.0
k79_32594_1,ERR011222,NP_417765.1,nonIBD,9502935,372.0,23.0,3.0,20.0,372.0,4.54
None,SRR1214868,NP_417757.1,CD,1830625,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765195,NP_417776.1,CD,3681052,0.0,0.0,0.0,0.0,0.0,0.0
k119_46642_27,SRR6468676,NP_417767.1,CD,15391353,540.0,486.0,46.0,440.0,540.0,81.94
k119_49355_2,SRR6468676,NP_417767.1,CD,15391353,540.0,114.0,54.0,60.0,540.0,15.3
None,SRR1211498,NP_417756.1,CD,4452204,0.0,0.0,0.0,0.0,0.0,0.0
k79_8264_1,ERR011178,NP_417771.1,nonIBD,8680611,192.0,14.0,4.0,10.0,192.0,4.66
None,ERR011138,NP_414711.1,nonIBD,8427962,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR5650134,NP_417762.1,CD,9949961,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215917,NP_415431.1,CD,1434412,0.0,0.0,0.0,0.0,0.0,0.0
k79_29141_1,ERR011326,NP_417780.1,nonIBD,12295713,312.0,25.0,15.0,10.0,312.0,5.3
None,ERR011206,NP_417762.1,nonIBD,8495395,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011248,NP_417635.1,nonIBD,11842987,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468648,NP_417772.1,nonIBD,24614993,0.0,0.0,0.0,0.0,0.0,0.0
k119_4205_2,SRR1765341,NP_417778.1,nonIBD,3434736,606.0,53.0,5.0,48.0,606.0,8.41
None,SRR1215326,NP_417763.1,CD,1950460,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219609,NP_417776.1,nonIBD,2221518,0.0,0.0,0.0,0.0,0.0,0.0
k119_77574_4,SRR6468508,NP_417774.1,UC,17601528,336.0,28.0,4.0,24.0,336.0,7.52
k119_128108_5,SRR6468578,NP_416228.1,nonIBD,31317745,2472.0,313.0,17.0,296.0,2472.0,10.67
None,ERR011146,NP_417764.1,nonIBD,8975368,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011339,NP_417768.1,nonIBD,12484143,0.0,0.0,0.0,0.0,0.0,0.0
k119_15494_22,SRR6468513,NP_416690.1,UC,10589227,645.0,134.0,22.0,112.0,645.0,19.15
k119_22194_1,SRR6468513,NP_416690.1,UC,10589227,291.0,14.0,2.0,12.0,291.0,4.5
k119_19360_4,SRR6468584,NP_417801.1,CD,14794359,372.0,58.0,8.0,50.0,372.0,13.95
None,SRR1215582,NP_417756.1,CD,4040453,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215561,NP_417764.1,CD,3504573,0.0,0.0,0.0,0.0,0.0,0.0
k119_4318_6,SRR1757261,NP_416690.1,nonIBD,3549550,285.0,43.0,7.0,36.0,285.0,13.54
None,SRR1765173,NP_417780.1,CD,1255081,0.0,0.0,0.0,0.0,0.0,0.0
k119_18246_1,SRR1765439,NP_417775.1,CD,1417801,279.0,8.0,0.0,8.0,279.0,2.44
None,SRR1765646,NP_417779.1,CD,6575989,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215978,NP_417637.1,CD,3999136,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468545,NP_417780.1,nonIBD,19417751,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145374,NP_414711.1,nonIBD,12417747,0.0,0.0,0.0,0.0,0.0,0.0
k119_19467_1,SRR2145420,NP_417775.1,CD,9001480,270.0,9.0,1.0,8.0,270.0,3.16
None,SRR1765407,NP_417760.1,nonIBD,2548779,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145595,NP_417780.1,CD,7249773,0.0,0.0,0.0,0.0,0.0,0.0
k119_8441_1,SRR1765431,NP_414725.1,CD,1257762,297.0,9.0,1.0,8.0,297.0,2.71
k119_13142_36,SRR1765386,NP_417773.1,CD,3728997,702.0,102.0,10.0,92.0,702.0,13.5
None,ERR011202,YP_026260.1,nonIBD,10594306,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1213913,NP_415431.1,nonIBD,2371423,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011114,NP_417778.1,nonIBD,4958522,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011197,NP_417698.1,nonIBD,4391972,0.0,0.0,0.0,0.0,0.0,0.0
k119_15451_2,SRR2145408,NP_417697.1,CD,11289838,393.0,23.0,7.0,16.0,393.0,4.54
None,SRR2145428,NP_414725.1,CD,10201371,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1212266,NP_417778.1,CD,2390325,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215978,NP_416229.1,CD,3999136,0.0,0.0,0.0,0.0,0.0,0.0
k119_3258_20,SRR2145404,NP_417772.1,CD,16907391,417.0,51.0,11.0,40.0,417.0,10.45
k119_17527_8,SRR2145491,NP_417765.1,CD,8338910,318.0,22.0,4.0,18.0,318.0,5.92
None,SRR1214868,NP_417769.1,CD,1830625,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468673,NP_415431.1,nonIBD,19879859,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1211498,NP_417768.1,CD,4452204,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214500,NP_417767.1,CD,2652393,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1214969,NP_417776.1,CD,3851590,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765629,NP_417800.1,CD,2794239,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR2145360,NP_417634.1,nonIBD,18296168,0.0,0.0,0.0,0.0,0.0,0.0
k119_48699_3,SRR2145432,NP_418410.1,CD,9014132,426.0,18.0,4.0,14.0,426.0,3.58
k119_3401_5,SRR2145432,NP_418410.1,CD,9014132,429.0,35.0,9.0,26.0,429.0,7.3
k119_29962_1,SRR2145432,NP_418410.1,CD,9014132,369.0,15.0,7.0,8.0,369.0,3.83
k119_11111_2,SRR6468701,NP_417763.1,CD,15704248,354.0,46.0,12.0,34.0,354.0,11.35
k119_11545_6,SRR6468701,NP_417763.1,CD,15704248,354.0,133.0,23.0,110.0,354.0,33.19
None,ERR011339,NP_417756.1,nonIBD,12484143,0.0,0.0,0.0,0.0,0.0,0.0
k119_21354_27,SRR6468568,NP_417698.1,CD,13345894,429.0,251.0,31.0,220.0,429.0,52.1
k119_29580_40,SRR6468568,NP_417698.1,CD,13345894,429.0,127.0,23.0,104.0,429.0,26.43
k119_25888_2,SRR1765077,NP_417765.1,CD,4468927,408.0,36.0,2.0,34.0,408.0,8.58
None,ERR011270,NP_417779.1,nonIBD,13287881,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215813,NP_417778.1,CD,1684110,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1219573,NP_417776.1,CD,3416643,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765610,NP_417776.1,CD,1413383,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215012,NP_417634.1,CD,3720163,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1215857,NP_418412.1,CD,1656322,0.0,0.0,0.0,0.0,0.0,0.0
k119_29059_6,SRR6468602,NP_416228.1,CD,13609338,2388.0,1456.0,44.0,1412.0,2388.0,57.66
k119_33643_7,SRR6468602,NP_416228.1,CD,13609338,2412.0,673.0,23.0,650.0,2412.0,26.79
None,SRR1765191,NP_417765.1,CD,2084709,0.0,0.0,0.0,0.0,0.0,0.0
k119_18145_8,SRR6468672,NP_417774.1,CD,10808466,336.0,542.0,90.0,452.0,336.0,142.03
k119_19739_3,SRR6468672,NP_417774.1,CD,10808466,333.0,48.0,4.0,44.0,333.0,12.59
k119_27167_4,SRR6468669,NP_416690.1,CD,10212733,153.0,16.0,5.0,11.0,153.0,8.18
k119_33816_2,SRR6468669,NP_416690.1,CD,10212733,147.0,16.0,3.0,13.0,147.0,9.03
None,ERR011132,NP_417635.1,nonIBD,9036625,0.0,0.0,0.0,0.0,0.0,0.0
k119_194080_1,SRR2145609,NP_417776.1,CD,30186961,645.0,84.0,10.0,74.0,645.0,12.67
k119_57149_8,SRR2145609,NP_417776.1,CD,30186961,822.0,308.0,45.0,263.0,822.0,35.31
k119_31039_23,SRR2145609,NP_417776.1,CD,30186961,828.0,234.0,57.0,177.0,828.0,26.69
k119_86915_1,SRR2145609,NP_417776.1,CD,30186961,687.0,122.0,12.0,110.0,687.0,17.09
k119_18224_4,SRR2145609,NP_417776.1,CD,30186961,822.0,756.0,172.0,584.0,822.0,86.96
k119_95145_2,SRR2145609,NP_417776.1,CD,30186961,825.0,159.0,35.0,124.0,825.0,18.46
None,ERR011199,NP_416229.1,nonIBD,12339342,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468544,NP_417757.1,nonIBD,11591229,0.0,0.0,0.0,0.0,0.0,0.0
k119_35153_3,SRR6468532,NP_417772.1,UC,9766729,417.0,15.0,1.0,14.0,417.0,2.75
k119_19425_1,SRR1215976,NP_417698.1,nonIBD,2469791,330.0,27.0,1.0,26.0,330.0,6.97
None,ERR011242,NP_414711.1,nonIBD,11924680,0.0,0.0,0.0,0.0,0.0,0.0
k119_35990_1,SRR6468706,NP_417800.1,nonIBD,16192788,474.0,17.0,3.0,14.0,474.0,3.37
None,ERR011202,NP_417771.1,nonIBD,10594306,0.0,0.0,0.0,0.0,0.0,0.0
k119_26232_2,SRR1765566,NP_418412.1,nonIBD,3418546,498.0,34.0,4.0,30.0,498.0,6.19
None,SRR6468599,NP_417770.1,CD,15007904,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011199,NP_417637.1,nonIBD,12339342,0.0,0.0,0.0,0.0,0.0,0.0
k119_3201_3,SRR1765330,NP_417800.1,CD,3107111,471.0,42.0,10.0,32.0,471.0,8.03
None,SRR6468504,NP_418410.1,UC,3799470,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR6468516,NP_417775.1,UC,15994168,0.0,0.0,0.0,0.0,0.0,0.0
k119_717_12,SRR6468583,NP_417762.1,CD,15542137,504.0,350.0,38.0,312.0,504.0,62.19
k79_92596_3,ERR011150,NP_418412.1,nonIBD,11439037,531.0,34.0,2.0,32.0,531.0,4.76
k79_28705_4,ERR011150,NP_418412.1,nonIBD,11439037,498.0,72.0,12.0,60.0,498.0,10.14
None,SRR6468566,NP_416229.1,CD,10666882,0.0,0.0,0.0,0.0,0.0,0.0
None,SRR1765216,NP_417756.1,nonIBD,1016189,0.0,0.0,0.0,0.0,0.0,0.0
None,ERR011158,NP_417765.1,nonIBD,10138926,0.0,0.0,0.0,0.0,0.0,0.0
